Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2,Pump Radial Bearing Vibration
1304.619873,1304.701294,300429.5,302421.6563,1779.40686,1780.285278,62.23300171,68.15615082,145.3052979,146,144,NaN,NaN,4234.610352,1789.428955,862.8452759,134.7248993,142.6355286,3589.990234,25.09728622,16.96028328,0.277338177,226.97612,93.44100952,81.10684967,9.543353081
1305.427979,1305.55188,300618.625,303248.4063,1779.328491,1780.276978,62.19801331,68.15856934,146.3048248,146.3048248,144.6096497,NaN,NaN,4238,1789.439331,860.2443237,134.7228546,142.6347809,3589.990234,25.06259537,16.9587841,0.276408285,226.9762878,93.43549347,81.09848022,9.550319672
1306.235962,1306.402466,301586.8438,302921.6563,1779.250122,1780.268677,62.18527222,68.16099548,145.614151,146.614151,145,NaN,NaN,4237.692871,1789.449585,862.1235352,134.7208099,142.6340332,3589.990234,25.03104973,16.95728302,0.275478393,226.9764404,93.42997742,81.09011078,9.557286263
1306.309448,1306.572144,302557.1563,303666.9063,1779.171753,1780.260376,62.1761055,68.16342163,146,146,144.4194031,NaN,NaN,4234.677734,1789.459961,863.1607056,134.7187653,142.6333008,3589.990234,25.0474453,16.95578384,0.274548501,226.9766083,93.42446136,81.08174133,9.564252853
1292.955444,1294.294922,302458.1563,304752.4063,1779.093506,1780.252075,62.16693497,68.16584778,146.6931763,147,145,NaN,NaN,4234.53418,1789.470337,867.3862915,134.7167206,142.6325531,3589.990234,25.06384087,16.95428276,0.273618639,226.9767761,93.41894531,81.07336426,9.571219444
1289.295044,1290.885376,301875.5938,304245.5,1779.015137,1780.243774,62.15776443,68.16827393,146.6903687,147.3869934,145.6953888,NaN,NaN,4235.145508,1789.480591,866.3415527,134.7146759,142.6318207,3589.990234,25.08023643,16.95278358,0.272688746,226.9769287,93.41342926,81.06499481,9.578186035
1290.888062,1292.281616,302858.4063,305379.8438,1778.936768,1780.235474,62.1485939,68.17069244,147,147,146,NaN,NaN,4232,1789.490967,866.5975952,134.7126312,142.631073,3589.990234,25.14323044,16.95128441,0.271758854,226.9770966,93.40791321,81.05662537,9.585152626
1292.481079,1293.460815,301780.2188,305036.5625,1778.858398,1780.227173,62.13942337,68.17311859,146.2858429,147.2858429,145.2858429,NaN,NaN,4230.143555,1789.501343,871.3713379,134.7105865,142.6303253,3589.990234,25.08707619,16.94978333,0.270828962,226.9772644,93.40239716,81.04825592,9.588155746
1294.074097,1294.027344,303569.5,303875.8125,1778.780151,1780.218872,62.13025665,68.17554474,147,147,145.3056183,NaN,NaN,4241.694336,1789.511597,866.7147827,134.7085419,142.6295929,3589.990234,25.06417084,16.94828415,0.26989907,226.9774323,93.3968811,81.03988647,9.57998085
1295.666992,1294.593994,301437.875,303910.2188,1778.701782,1780.210571,62.12108612,68.17797089,146.6929474,147,145.3070526,NaN,NaN,4239.307129,1789.521973,866.8305664,134.7064972,142.6288452,3589.990234,25.1266346,16.94678307,0.268969208,226.9775848,93.39136505,81.0315094,9.571805
1296.386108,1295.160645,302108.7188,304208.5625,1778.623413,1780.202271,62.11191559,68.18039703,147,147,145.8111267,NaN,NaN,4241.188965,1789.532349,865.7765503,134.7044373,142.6281128,3589.990234,25.12719154,16.94528389,0.273170471,226.9777527,93.38584137,81.02313995,9.563630104
1294.623169,1294.941895,301688.75,303595.8438,1778.545166,1780.19397,62.10274506,68.18281555,146.3051605,146.3051605,145,NaN,NaN,4236.13623,1789.542603,874.1616211,134.7023926,142.6273651,3589.990234,25.09107018,16.94378281,0.29402405,226.9779205,93.38032532,81.01477051,9.555454254
1292.860107,1293.804565,301828.4688,304513.75,1778.466797,1780.185669,62.09357452,68.1852417,147.385849,147.6929169,146.385849,NaN,NaN,4238.605957,1789.552979,873.409668,134.7003479,142.6266327,3589.990234,24.93378639,16.94228363,0.29277873,226.9780731,93.37480927,81.00640106,9.547279358
1295.837769,1294.959839,301968.1875,304145.5625,1778.388428,1780.177368,62.08440781,68.18766785,147,148,145,NaN,NaN,4230,1789.563232,869.2580566,134.6983032,142.625885,3589.990234,25.01658058,16.94078255,0.291533381,226.978241,93.36929321,80.99802399,9.58309269
1304.358032,1303.099731,300507.625,303283.6875,1778.306763,1780.359131,62.07523727,68.19009399,146.7051849,146.7051849,144.7051849,NaN,NaN,4238.294922,1789.573608,863.6618042,134.6962585,142.6251373,3589.990234,25.09641266,16.93928337,0.290288031,226.9784088,93.36377716,80.98965454,9.641345024
1310.765259,1310.737793,300134.3125,302281.4375,1778.17395,1780.638428,62.06606674,68.19252014,146.3058319,147,145.3058319,NaN,NaN,4237.165039,1789.583984,863.2861328,134.6942139,142.6244049,3589.990234,25.01716042,16.93778229,0.289042681,226.9785614,93.35826111,80.9812851,9.699597359
1311.206421,1310.625244,300769.9688,302803.9688,1778.041138,1780.917725,62.05689621,68.19493866,146,146,144.6945801,NaN,NaN,4237.083984,1789.594238,864.7479858,134.6921692,142.6236572,3589.990234,24.94359779,16.93628311,0.287797362,226.9787292,93.35274506,80.97291565,9.757849693
1311.647461,1310.512695,300885.5,304311.5,1777.908203,1781.197021,62.04772568,68.19736481,146.223999,146.223999,144.223999,NaN,NaN,4242.687988,1789.604614,864.1337891,134.6901245,142.6229248,3589.990234,24.90015602,16.93478203,0.286552012,226.9788971,93.347229,80.9645462,9.816102028
1312.088623,1310.400146,300673,302545.5938,1777.775391,1781.47644,62.03855896,68.19979095,146.3076172,146.3847809,144.6923828,NaN,NaN,4235.615234,1789.61499,856.1619263,134.6880798,142.6221771,3589.990234,24.9446106,16.93328285,0.285306662,226.9790649,93.34171295,80.95616913,9.874354362
1310.298706,1310.28772,301196.125,303567.4688,1777.642578,1781.755737,62.02938843,68.2022171,145.306488,145.6129608,144.306488,NaN,NaN,4249.773926,1789.625244,858.8447266,134.6860199,142.6214447,3589.990234,24.98906517,16.93178368,0.284061313,226.9792175,93.33618927,80.94779968,9.736837387
1302.215698,1303.737427,300829.7188,304228.5625,1777.509766,1782.035034,62.0202179,68.20464325,146,147,145,NaN,NaN,4233,1789.63562,858.3145752,134.6839752,142.620697,3589.990234,25.03352165,16.93028259,0.282815993,226.9793854,93.33067322,80.93943024,9.311532021
1294.999268,1296.153564,300826.0625,302985.5,1777.376953,1782.00293,62.01104736,68.20706177,146,146,144.6991882,NaN,NaN,4244.29248,1789.645996,864.0003662,134.6819305,142.6199493,3589.990234,24.97273254,16.92878342,0.281570643,226.9795532,93.32515717,80.93106079,9.322710037
1301.062988,1299.222656,300685.7188,303257.9063,1777.244141,1781.811279,62.00187683,68.20948792,145.6928253,146.6928253,144.6928253,NaN,NaN,4238.463867,1789.65625,860.5467529,134.6798859,142.6192169,3589.990234,24.96032333,16.92728233,0.280325294,226.9797058,93.31964111,80.92268372,9.333888054
1305.494629,1304.060547,299798.0313,303570.0625,1777.111328,1781.619751,61.99271011,68.21191406,146,146,144.6955261,NaN,NaN,4240.086426,1789.666626,862.5441895,134.6778412,142.6184692,3589.990234,24.87024689,16.92578316,0.279079974,226.9798737,93.31412506,80.91431427,9.345067024
1303.761597,1304.404785,301024.875,303249.4375,1776.978516,1781.428101,61.98353958,68.21434021,145.3930054,145.3930054,144.1965027,NaN,NaN,4237.624512,1789.67688,860.2401123,134.6757965,142.6177368,3589.990234,24.88849068,16.92428207,0.277834624,226.9800415,93.30860901,80.90594482,9.356245041
1302.028442,1302.447754,301231.9375,304179,1776.845703,1781.236572,61.97436905,68.21676636,146.3887787,147.0831757,145.3887787,NaN,NaN,4240.026855,1789.687256,858.5756226,134.6737518,142.6169891,3589.990234,24.90673256,16.9227829,0.27666688,226.9801941,93.30309296,80.89757538,9.367423058
1300.29541,1300.490723,300192.5625,303482.25,1776.712769,1781.044922,61.96519852,68.21918488,146.3852234,147.3852234,145.3852234,NaN,NaN,4243.692383,1789.697632,857.4674072,134.6717072,142.6162567,3589.990234,24.92497635,16.92128181,0.276694,226.9803619,93.2975769,80.8891983,9.378601074
1298.562256,1298.533813,300936.6875,303403.2813,1776.579956,1780.853394,61.95602798,68.22161102,146,146,144,NaN,NaN,4231,1789.707886,866.4215088,134.6696625,142.615509,3589.990234,24.92605209,16.91978264,0.27672109,226.9805298,93.29206085,80.88082886,9.389779091
1280.582275,1285.104126,301629.3125,304905.6875,1776.477295,1780.661743,61.94685745,68.22403717,146.6020966,146.6020966,145.6020966,NaN,NaN,4234.214844,1789.817261,867.0232544,134.6676178,142.6147614,3589.990234,24.92434883,16.91828156,0.27674818,226.9806824,93.2865448,80.87245941,9.400958061
1279.644165,1280.376343,301324.75,305262.4375,1776.834961,1780.470215,61.93769073,68.22646332,148,148,147,NaN,NaN,4244.532227,1789.977295,880.0717163,134.6655579,142.6140289,3589.990234,24.93185806,16.91678238,0.276775271,226.9808502,93.28102112,80.86408997,9.412136078
1288.570557,1284.956909,300310.125,304012.3125,1777.192505,1780.278564,61.9285202,68.22888947,147,147.691391,146,NaN,NaN,4240.222656,1790.137451,877.0411987,134.6635132,142.6132813,3589.990234,24.99351883,16.9152813,0.276802361,226.9810181,93.27550507,80.85572052,9.423314095
1299.307129,1298.38916,299235.0313,302232.5,1777.550171,1780.087036,61.91934967,68.23131561,146.2443542,146.4887085,145.2443542,NaN,NaN,4238.199219,1790.297485,868.1890259,134.6614685,142.6125488,3589.990234,24.89258194,16.91378212,0.276829451,226.9811859,93.26998901,80.84734344,9.434492111
1306.4823,1304.810059,299944.625,302843.5,1777.907837,1780.019409,61.91017914,68.23373413,146,146.3085785,144.3085785,NaN,NaN,4237.308594,1790.457642,864.4217529,134.6594238,142.6118011,3589.990234,24.98899269,16.91228294,0.276856542,226.9813385,93.26447296,80.838974,9.445671082
1307.904297,1308.046143,300016.6563,303886.8125,1778.265503,1780.096436,61.90100861,68.23616028,147,147,145.3048096,NaN,NaN,4236.219238,1790.617676,859.5288696,134.6573792,142.6110687,3589.990234,24.94128609,16.91078186,0.276883632,226.9815063,93.25895691,80.83060455,9.456849098
1307.761597,1306.704468,300025.2813,303891.75,1778.623169,1780.173462,61.89184189,68.23858643,147,147,145,NaN,NaN,4233,1790.777832,863.6641235,134.6553345,142.610321,3589.990234,24.97355843,16.90928268,0.276910722,226.9816742,93.25344086,80.82223511,9.468027115
1307.618896,1305.362793,298572.2188,302545.75,1778.980835,1780.250488,61.88267136,68.24101257,146,146.7055511,145,NaN,NaN,4233.294434,1790.937866,862.802124,134.6532898,142.6095734,3589.990234,25.01239014,16.9077816,0.276937813,226.9818268,93.2479248,80.81385803,9.479205132
1296.770142,1298.244019,299502.6563,303008.5625,1779.338379,1780.327515,61.87350082,68.24343872,145.6156311,146.3078156,144.6156311,NaN,NaN,4237.770508,1791.0979,862.2536621,134.6512451,142.6088409,3589.990234,24.91318512,16.90628242,0.276964933,226.9819946,93.24240875,80.80548859,9.490384102
1298.252197,1298.459595,299591.5313,303748.0938,1779.696045,1780.404541,61.86433029,68.24585724,146.3061523,147,145,NaN,NaN,4228.163086,1791.258057,868.7506104,134.6492004,142.6080933,3589.990234,24.87468147,16.90478134,0.276992023,226.9821625,93.2368927,80.79711914,10.20744038
1302.286133,1301.036743,298948.0313,303702,1780.053711,1780.481567,61.85515976,68.24828339,146.2197113,146.4394226,145.2197113,NaN,NaN,4230.977539,1791.418091,858.116333,134.6471405,142.6073608,3589.990234,24.90687752,16.90328217,0.277019113,226.9823151,93.23136902,80.78874969,9.968699455
1313.572754,1313.692017,298143.6563,302714.625,1780.411377,1780.558594,61.84599304,68.25070953,146.3042603,146.3042603,145,NaN,NaN,4232.174316,1791.578247,853.1283569,134.6450958,142.6066132,3589.990234,24.89039993,16.90178108,0.277046204,226.9824829,93.22585297,80.78038025,9.729959488
1314.11438,1313.07959,298949.625,302813.5313,1780.769043,1780.63562,61.83682251,68.25313568,146.6892395,146,144.6905212,NaN,NaN,4237.69043,1791.738281,856.7857056,134.6430511,142.6058655,3589.990234,24.924366,16.90028191,0.277073294,226.9826508,93.22033691,80.77200317,9.58086586
1308.014038,1309.138916,299796.9375,304549.0938,1780.869385,1780.712646,61.82765198,68.25556183,146,147,145,NaN,NaN,4238,1791.898438,857.9158936,134.6410065,142.6051331,3589.990234,24.93577766,16.89878082,0.277100384,226.9828186,93.21482086,80.76363373,9.558141708
1300.585327,1301.820313,300216.2813,304575.1875,1780.244995,1780.789673,61.81848145,68.25798035,145.2779236,146,144.2779236,NaN,NaN,4238.693359,1791.556519,861.3477173,134.6389618,142.6043854,3589.990234,24.91932106,16.89728165,0.277127475,226.9829712,93.20930481,80.75526428,9.535417557
1297.395996,1298.615234,299672.0938,302665.3125,1779.620605,1780.866699,61.80931091,68.26040649,145.3040466,146.3040466,144.3040466,NaN,NaN,4235.344238,1790.957397,858.326416,134.6369171,142.603653,3589.990234,24.82893944,16.89578247,0.277154565,226.983139,93.20378876,80.74689484,9.512694359
1294.009155,1296.084351,300070.1563,302941.4063,1778.996216,1780.943726,61.8001442,68.26283264,146,146.3097992,144.3097992,NaN,NaN,4238.478516,1790.358154,863.6845093,134.6348724,142.6029053,3589.990234,24.85668945,16.89428139,0.277181655,226.9833069,93.19827271,80.73851776,9.489970207
1278.43103,1281.994629,301366.4688,306398.4688,1778.371826,1780.99292,61.79097366,68.26525879,147.7573395,147.7573395,145.7573395,NaN,NaN,4238.242676,1789.759033,871.5577393,134.6328278,142.6021729,3589.990234,24.88443947,16.89278221,0.277208745,226.9834595,93.19275665,80.72811127,9.467247009
1282.308472,1283.001587,300488.875,305123.0313,1777.747314,1781.009644,61.78180313,68.26768494,147.6938934,147,145.6938934,NaN,NaN,4239.387695,1789.159912,875.9790649,134.6307831,142.6014252,3589.990234,24.91218948,16.89128113,0.277235836,226.9836273,93.1872406,80.71737671,9.444522858
1286.36438,1284.386353,300232.6875,303541.5625,1777.122925,1781.026245,61.7726326,68.27010345,147.3058167,148,145.611618,NaN,NaN,4235.446289,1788.560791,874.7279053,134.6287384,142.6006775,3589.990234,24.93343163,16.88978195,0.277262956,226.9837952,93.18171692,80.70663452,9.421798706
1293.168213,1291.584351,299531.25,304395.9063,1776.498535,1781.042969,61.76346207,68.2725296,147,148,147,NaN,NaN,4238,1787.96167,873.4974365,134.6266785,142.5999451,3589.990234,24.92179108,16.88828087,0.277290046,226.9839478,93.17620087,80.69589996,9.399075508
1299.972168,1298.782471,299414.4688,304093.4063,1775.874146,1781.059692,61.75429535,68.27495575,147.6937256,147.6937256,146.6937256,NaN,NaN,4235.693848,1787.362549,870.0929565,134.6246338,142.5991974,3589.990234,24.91477203,16.88678169,0.277317137,226.9841156,93.17068481,80.68515778,9.376351357
1307.000366,1305.980469,300235.375,303603.7188,1776.526123,1781.076416,61.74512482,68.2773819,146.6956635,146.6956635,145.6956635,NaN,NaN,4239.244141,1787.328979,868.3036499,134.6225891,142.598465,3589.990234,24.90653992,16.88528061,0.277344227,226.9842834,93.16516876,80.67442322,9.353628159
1316.596069,1310.69043,297106.5,303114.0313,1777.383301,1781.093018,61.73595428,68.27980804,146,146.6955109,145.6955109,NaN,NaN,4231.304688,1787.386353,857.3128662,134.6205444,142.5977173,3589.990234,24.85230064,16.88378143,0.277371317,226.9844513,93.15965271,80.66368103,9.330904007
1312.81543,1314.600342,298947.1563,301936.8125,1778.240479,1781.109741,61.72678375,68.28222656,146,146,144,NaN,NaN,4242.987793,1787.443726,862.1537476,134.6184998,142.5969849,3589.990234,24.8978653,16.88228035,0.277698308,226.9846039,93.15413666,80.65294647,9.308179855
1309.25293,1312.449097,299269.9063,303482.875,1779.097656,1781.126465,61.71761322,68.28465271,146.6922913,146,144.6904449,NaN,NaN,4244.307617,1787.500977,859.4782104,134.6164551,142.5962372,3589.990234,24.90754509,16.88078117,0.27817899,226.9847717,93.14862061,80.64220428,9.285456657
1309.02356,1310.297852,299857.7813,304138.0625,1779.954834,1781.143066,61.7084465,68.28707886,146.6889343,146.6889343,144.6889343,NaN,NaN,4235.311035,1787.55835,864.946228,134.6144104,142.5954895,3589.990234,24.78500366,16.87928009,0.278659672,226.9849396,93.14310455,80.63146973,9.262732506
1308.794312,1308.146484,298480.3125,303747.1563,1780.786255,1781.15979,61.69927597,68.289505,145,145,144,NaN,NaN,4236,1787.615723,859.28125,134.6123657,142.5947571,3589.990234,24.85406303,16.87778091,0.279140353,226.9850922,93.1375885,80.62072754,9.240009308
1303.045288,1304.766235,298495.0313,303339.875,1780.377075,1781.176514,61.69010544,68.29193115,146,146,144,NaN,NaN,4244.896484,1787.673096,856.8806763,134.610321,142.5940094,3589.990234,24.86115265,16.87628174,0.279621065,226.98526,93.13207245,80.60999298,9.217285156
1295.759155,1297.909668,298798.9688,303019.3125,1779.967896,1781.193115,61.68093491,68.29434967,147,147.6920471,145.6920471,NaN,NaN,4246.985352,1787.730469,867.3753052,134.6082611,142.593277,3589.990234,24.81058693,16.87478065,0.280101746,226.9854279,93.12654877,80.59925842,9.194561958
1294.179321,1296.31604,299164.375,304059.375,1779.558716,1781.209839,61.67176437,68.29677582,147,147,145.6870575,NaN,NaN,4232.311035,1787.787842,859.2716675,134.6062164,142.5925293,3589.990234,24.8821106,16.87328148,0.280582428,226.9855804,93.12103271,80.58851624,9.171837807
1300.227905,1297.415161,298959.1563,303502.75,1779.149536,1781.226563,61.66259766,68.29920197,146.2494507,147.1760864,144.4989014,NaN,NaN,4231.998047,1787.845215,866.6573486,134.6041718,142.5917969,3589.990234,24.8439045,16.8717804,0.281063139,226.9857483,93.11551666,80.57778168,9.149113655
1295.490356,1298.51416,299859.1875,304741.2813,1778.740356,1781.243286,61.65342712,68.30162811,145.6190643,146.3105011,144.3105011,NaN,NaN,4236.692871,1787.902466,866.1383057,134.6021271,142.5910492,3589.990234,24.80483246,16.87028122,0.281543821,226.9859161,93.11000061,80.56703949,9.126390457
1286.787842,1288.911133,300313.4688,305209.3125,1778.331177,1781.259888,61.64425659,68.30405426,147.6918182,147.6918182,146,NaN,NaN,4238.465332,1787.959839,869.4191895,134.6000824,142.5903015,3589.990234,24.76235199,16.86878014,0.282024503,226.986084,93.10448456,80.55630493,9.299743652
1285.101929,1284.633911,300881.8438,306343.9375,1777.921997,1781.276611,61.63508606,68.30647278,148,148,146,NaN,NaN,4240,1788.017212,870.6207886,134.5980377,142.5895691,3589.990234,24.8621006,16.86728096,0.282505184,226.9862366,93.09896851,80.54556274,9.714963913
1288.191406,1288.553101,300714.9688,303822.3125,1777.512817,1781.293335,61.62591553,68.30889893,148,148,146.7239227,NaN,NaN,4243.455566,1788.074585,870.3092041,134.595993,142.5888214,3589.990234,24.93288612,16.86577988,0.282985896,226.9864044,93.09345245,80.53482819,9.689665794
1293.642944,1292.626831,298159.4063,301443.5938,1777.494141,1781.309937,61.61674881,68.31132507,146,147,145,NaN,NaN,4241.144043,1788.131958,862.4447021,134.5939484,142.588089,3589.990234,24.91351891,16.8642807,0.283480734,226.9865723,93.0879364,80.524086,9.664367676
1299.094482,1297.13855,298157.5313,303711.2188,1777.537842,1781.323364,61.60757828,68.31375122,147,147.6941681,145.6941681,NaN,NaN,4238.776855,1788.189331,865.3189087,134.5919037,142.5873413,3589.990234,24.86398506,16.86277962,0.284015685,226.9867249,93.08242035,80.51335144,9.639070511
1304.44812,1301.650146,299666.1875,304418.4688,1777.581543,1781.332764,61.59840775,68.31617737,146,147,145,NaN,NaN,4242.695313,1788.246704,864.3510742,134.589859,142.5866089,3589.990234,24.97193336,16.86128044,0.284550607,226.9868927,93.07689667,80.50260925,9.613772392
